ProductID,ProductName,CategoryName,SupplierName,QuantityPerUnit,UnitPrice,UnitsInStock,Brand,Description,Features,UseCases,TargetUsers,Tags,Rating,ReviewCount,SalesVolume,BusinessWeight,InstallDifficulty,AfterSalesPolicy,Compatibility
285,欧瑞博阳台晾衣机 Lite,智能晾衣架,欧瑞博授权专卖店,1 台,1299,105,欧瑞博,"欧瑞博阳台晾衣机 Lite 面向老人家庭,新房装修，适合衣物护理,母婴家庭,全屋智能场景，可作为智能晾衣架类目的主推商品。",紫外杀菌；热风烘干；电动升降；语音控制,衣物护理；母婴家庭；全屋智能,老人家庭；新房装修,Lite；全屋智能；新房装修；智能晾衣架；母婴家庭；热风烘干；电动升降；紫外杀菌；老人家庭；衣物护理；语音控制,4.6,638,20769,0.98,需要预约安装,七天无理由，整机一年质保，支持在线客服,华为鸿蒙智联；Matter；Apple HomeKit；米家
286,盼盼薄款晾衣架 Lite,智能晾衣架,盼盼官方旗舰店,1 台,899,78,盼盼,"盼盼薄款晾衣架 Lite 面向母婴家庭,新房装修，适合母婴家庭,阳台改造,衣物护理场景，可作为智能晾衣架类目的主推商品。",紫外杀菌；语音控制；遇阻即停；热风烘干,母婴家庭；阳台改造；衣物护理,母婴家庭；新房装修,Lite；新房装修；智能晾衣架；母婴家庭；热风烘干；紫外杀菌；衣物护理；语音控制；遇阻即停；阳台改造,4.8,3588,20714,0.98,需要预约安装,七天无理由，整机一年质保，支持在线客服,Apple HomeKit；华为鸿蒙智联
287,盼盼母婴晾衣架 Lite,智能晾衣架,盼盼授权专卖店,1 台,1449,19,盼盼,"盼盼母婴晾衣架 Lite 面向母婴家庭,阳台用户，适合衣物护理,全屋智能,母婴家庭场景，可作为智能晾衣架类目的主推商品。",电动升降；照明；语音控制；热风烘干,衣物护理；全屋智能；母婴家庭,母婴家庭；阳台用户,Lite；全屋智能；智能晾衣架；母婴家庭；热风烘干；照明；电动升降；衣物护理；语音控制；阳台用户,4.9,4634,3221,0.98,需要预约安装,七天无理由，整机一年质保，支持在线客服,米家；Aqara Home
288,盼盼电动晾衣架 Plus,智能晾衣架,盼盼生态链旗舰店,1 台,2499,110,盼盼,"盼盼电动晾衣架 Plus 面向阳台用户,老人家庭，适合衣物护理,阳台改造,母婴家庭场景，可作为智能晾衣架类目的主推商品。",电动升降；紫外杀菌；语音控制；遇阻即停,衣物护理；阳台改造；母婴家庭,阳台用户；老人家庭,Plus；智能晾衣架；母婴家庭；电动升降；紫外杀菌；老人家庭；衣物护理；语音控制；遇阻即停；阳台改造；阳台用户,4.8,2006,22253,0.98,需要预约安装,七天无理由，整机一年质保，支持在线客服,华为鸿蒙智联；小度；Matter；涂鸦智能
289,AqaraZigbee 网关 Plus,智能网关,Aqara授权专卖店,1 台,499,53,Aqara,"AqaraZigbee 网关 Plus 面向新房装修,智能家居进阶用户，适合节能用电,新房装修,家庭安防场景，可作为智能网关类目的主推商品。",断网可用；本地自动化；Matter 兼容；场景中枢,节能用电；新房装修；家庭安防,新房装修；智能家居进阶用户,Matter 兼容；Plus；场景中枢；家庭安防；断网可用；新房装修；智能家居进阶用户；智能网关；本地自动化；节能用电,4.8,1884,35959,0.98,免安装或简单安装,七天无理由，整机一年质保，支持在线客服,华为鸿蒙智联；涂鸦智能
290,Aqara红外网关 Lite,智能网关,Aqara授权专卖店,1 台,279,51,Aqara,"Aqara红外网关 Lite 面向智能家居进阶用户,多设备家庭，适合节能用电,全屋智能,新房装修场景，可作为智能网关类目的主推商品。",场景中枢；断网可用；语音联动；多协议接入,节能用电；全屋智能；新房装修,智能家居进阶用户；多设备家庭,Lite；全屋智能；场景中枢；多协议接入；多设备家庭；断网可用；新房装修；智能家居进阶用户；智能网关；节能用电；语音联动,4.6,3544,20700,0.98,免安装或简单安装,七天无理由，整机一年质保，支持在线客服,Aqara Home；涂鸦智能
291,Aqara蓝牙网关 Plus,智能网关,Aqara官方旗舰店,1 台,499,27,Aqara,"Aqara蓝牙网关 Plus 面向智能家居进阶用户,多设备家庭，适合新房装修,家庭安防,节能用电场景，可作为智能网关类目的主推商品。",Matter 兼容；断网可用；本地自动化；多协议接入,新房装修；家庭安防；节能用电,智能家居进阶用户；多设备家庭,Matter 兼容；Plus；多协议接入；多设备家庭；家庭安防；断网可用；新房装修；智能家居进阶用户；智能网关；本地自动化；节能用电,4.3,2031,1908,0.912,免安装或简单安装,七天无理由，整机一年质保，支持在线客服,天猫精灵；Matter；涂鸦智能
292,米家红外网关 Max,智能网关,米家智能生活专营店,1 台,899,236,米家,"米家红外网关 Max 面向新房装修,技术爱好者，适合节能用电,家庭安防,全屋智能场景，可作为智能网关类目的主推商品。",语音联动；多协议接入；本地自动化；断网可用,节能用电；家庭安防；全屋智能,新房装修；技术爱好者,Max；全屋智能；多协议接入；家庭安防；技术爱好者；断网可用；新房装修；智能网关；本地自动化；节能用电；语音联动,4.5,2514,26926,0.98,免安装或简单安装,七天无理由，整机一年质保，支持在线客服,天猫精灵；Aqara Home；涂鸦智能
293,米家多模网关 Plus,智能网关,米家生态链旗舰店,1 台,499,42,米家,"米家多模网关 Plus 面向多设备家庭,智能家居进阶用户，适合新房装修,全屋智能,家庭安防场景，可作为智能网关类目的主推商品。",语音联动；本地自动化；场景中枢；断网可用,新房装修；全屋智能；家庭安防,多设备家庭；智能家居进阶用户,Plus；全屋智能；场景中枢；多设备家庭；家庭安防；断网可用；新房装修；智能家居进阶用户；智能网关；本地自动化；语音联动,4.9,2756,26709,0.98,免安装或简单安装,七天无理由，整机一年质保，支持在线客服,华为鸿蒙智联；米家；Matter；小度
294,米家Matter 网关 Pro,智能网关,米家智能生活专营店,1 台,849,117,米家,"米家Matter 网关 Pro 面向智能家居进阶用户,技术爱好者，适合节能用电,家庭安防,全屋智能场景，可作为智能网关类目的主推商品。",场景中枢；断网可用；本地自动化；Matter 兼容,节能用电；家庭安防；全屋智能,智能家居进阶用户；技术爱好者,Matter 兼容；Pro；全屋智能；场景中枢；家庭安防；技术爱好者；断网可用；智能家居进阶用户；智能网关；本地自动化；节能用电,4.9,1672,3044,0.98,免安装或简单安装,七天无理由，整机一年质保，支持在线客服,天猫精灵；小度
295,华为智选Matter 网关 Lite,智能网关,华为智选官方旗舰店,1 台,139,187,华为智选,"华为智选Matter 网关 Lite 面向技术爱好者,多设备家庭，适合节能用电,新房装修,全屋智能场景，可作为智能网关类目的主推商品。",语音联动；断网可用；本地自动化；Matter 兼容,节能用电；新房装修；全屋智能,技术爱好者；多设备家庭,Lite；Matter 兼容；全屋智能；多设备家庭；技术爱好者；断网可用；新房装修；智能网关；本地自动化；节能用电；语音联动,4.5,280,8633,0.98,免安装或简单安装,七天无理由，整机一年质保，支持在线客服,小度；涂鸦智能；Apple HomeKit
296,华为智选蓝牙网关 Plus,智能网关,华为智选智能生活专营店,1 台,599,118,华为智选,"华为智选蓝牙网关 Plus 面向智能家居进阶用户,多设备家庭，适合家庭安防,新房装修,全屋智能场景，可作为智能网关类目的主推商品。",语音联动；场景中枢；Matter 兼容；本地自动化,家庭安防；新房装修；全屋智能,智能家居进阶用户；多设备家庭,Matter 兼容；Plus；全屋智能；场景中枢；多设备家庭；家庭安防；新房装修；智能家居进阶用户；智能网关；本地自动化；语音联动,4.6,4172,26118,0.98,免安装或简单安装,七天无理由，整机一年质保，支持在线客服,米家；Apple HomeKit；Aqara Home；天猫精灵
297,华为智选全屋中控网关 Plus,智能网关,华为智选授权专卖店,1 台,449,202,华为智选,"华为智选全屋中控网关 Plus 面向新房装修,技术爱好者，适合家庭安防,新房装修,全屋智能场景，可作为智能网关类目的主推商品。",Matter 兼容；本地自动化；多协议接入；场景中枢,家庭安防；新房装修；全屋智能,新房装修；技术爱好者,Matter 兼容；Plus；全屋智能；场景中枢；多协议接入；家庭安防；技术爱好者；新房装修；智能网关；本地自动化,4.3,1132,25726,0.98,免安装或简单安装,七天无理由，整机一年质保，支持在线客服,Matter；天猫精灵
298,欧瑞博多模网关 Plus,智能网关,欧瑞博生态链旗舰店,1 台,399,222,欧瑞博,"欧瑞博多模网关 Plus 面向多设备家庭,新房装修，适合新房装修,节能用电,家庭安防场景，可作为智能网关类目的主推商品。",Matter 兼容；场景中枢；语音联动；多协议接入,新房装修；节能用电；家庭安防,多设备家庭；新房装修,Matter 兼容；Plus；场景中枢；多协议接入；多设备家庭；家庭安防；新房装修；智能网关；节能用电；语音联动,4.5,1607,10898,0.98,免安装或简单安装,七天无理由，整机一年质保，支持在线客服,Aqara Home；Matter；天猫精灵；Apple HomeKit
299,欧瑞博全屋中控网关 Plus,智能网关,欧瑞博生态链旗舰店,1 台,399,256,欧瑞博,"欧瑞博全屋中控网关 Plus 面向新房装修,多设备家庭，适合节能用电,全屋智能,新房装修场景，可作为智能网关类目的主推商品。",本地自动化；多协议接入；断网可用；语音联动,节能用电；全屋智能；新房装修,新房装修；多设备家庭,Plus；全屋智能；多协议接入；多设备家庭；断网可用；新房装修；智能网关；本地自动化；节能用电；语音联动,4.6,804,26802,0.98,免安装或简单安装,七天无理由，整机一年质保，支持在线客服,涂鸦智能；Aqara Home；Matter；Apple HomeKit
300,欧瑞博蓝牙网关 Pro,智能网关,欧瑞博授权专卖店,1 台,749,76,欧瑞博,"欧瑞博蓝牙网关 Pro 面向多设备家庭,技术爱好者，适合全屋智能,新房装修,家庭安防场景，可作为智能网关类目的主推商品。",Matter 兼容；语音联动；断网可用；场景中枢,全屋智能；新房装修；家庭安防,多设备家庭；技术爱好者,Matter 兼容；Pro；全屋智能；场景中枢；多设备家庭；家庭安防；技术爱好者；断网可用；新房装修；智能网关；语音联动,4.6,1600,32851,0.98,免安装或简单安装,七天无理由，整机一年质保，支持在线客服,小度；Aqara Home；Apple HomeKit
301,涂鸦多模网关 Lite,智能网关,涂鸦智能生活专营店,1 台,129,23,涂鸦,"涂鸦多模网关 Lite 面向新房装修,多设备家庭，适合全屋智能,新房装修,节能用电场景，可作为智能网关类目的主推商品。",断网可用；本地自动化；Matter 兼容；语音联动,全屋智能；新房装修；节能用电,新房装修；多设备家庭,Lite；Matter 兼容；全屋智能；多设备家庭；断网可用；新房装修；智能网关；本地自动化；节能用电；语音联动,4.7,788,16739,0.98,免安装或简单安装,七天无理由，整机一年质保，支持在线客服,Matter；Apple HomeKit；涂鸦智能；天猫精灵
302,涂鸦Zigbee 网关 Plus,智能网关,涂鸦官方旗舰店,1 台,449,88,涂鸦,"涂鸦Zigbee 网关 Plus 面向技术爱好者,新房装修，适合节能用电,全屋智能,家庭安防场景，可作为智能网关类目的主推商品。",多协议接入；场景中枢；语音联动；Matter 兼容,节能用电；全屋智能；家庭安防,技术爱好者；新房装修,Matter 兼容；Plus；全屋智能；场景中枢；多协议接入；家庭安防；技术爱好者；新房装修；智能网关；节能用电；语音联动,4.6,1088,12372,0.98,免安装或简单安装,七天无理由，整机一年质保，支持在线客服,小度；华为鸿蒙智联
303,涂鸦蓝牙网关 Lite,智能网关,涂鸦授权专卖店,1 台,149,66,涂鸦,"涂鸦蓝牙网关 Lite 面向技术爱好者,多设备家庭，适合新房装修,家庭安防,全屋智能场景，可作为智能网关类目的主推商品。",语音联动；断网可用；本地自动化；场景中枢,新房装修；家庭安防；全屋智能,技术爱好者；多设备家庭,Lite；全屋智能；场景中枢；多设备家庭；家庭安防；技术爱好者；断网可用；新房装修；智能网关；本地自动化；语音联动,4.5,81,11526,0.98,免安装或简单安装,七天无理由，整机一年质保，支持在线客服,涂鸦智能；Apple HomeKit；Aqara Home；米家
304,领普多模网关 Max,智能网关,领普授权专卖店,1 台,999,23,领普,"领普多模网关 Max 面向多设备家庭,新房装修，适合全屋智能,新房装修,节能用电场景，可作为智能网关类目的主推商品。",多协议接入；场景中枢；Matter 兼容；断网可用,全屋智能；新房装修；节能用电,多设备家庭；新房装修,Matter 兼容；Max；全屋智能；场景中枢；多协议接入；多设备家庭；断网可用；新房装修；智能网关；节能用电,4.4,4320,28896,0.98,免安装或简单安装,七天无理由，整机一年质保，支持在线客服,Matter；Aqara Home；天猫精灵
305,领普Matter 网关 Plus,智能网关,领普智能生活专营店,1 台,599,47,领普,"领普Matter 网关 Plus 面向新房装修,智能家居进阶用户，适合新房装修,家庭安防,节能用电场景，可作为智能网关类目的主推商品。",Matter 兼容；多协议接入；场景中枢；语音联动,新房装修；家庭安防；节能用电,新房装修；智能家居进阶用户,Matter 兼容；Plus；场景中枢；多协议接入；家庭安防；新房装修；智能家居进阶用户；智能网关；节能用电；语音联动,4.4,109,19887,0.98,免安装或简单安装,七天无理由，整机一年质保，支持在线客服,Aqara Home；Matter；Apple HomeKit
